Site Code,Date (DDMMYYYY),Department,Hour,Actual Hours '22,Budget Rota Hours,Labour Model Hours
D3,2022-08-01 00:00:00,Servers,17,15,15,12
D4,2022-08-01 00:00:00,Barback,17,2,2,2
D4,2022-08-01 00:00:00,Bartender,17,3,6,4
D4,2022-08-01 00:00:00,Expo,17,1,2,2
D4,2022-08-01 00:00:00,Hosts,17,8,9,5
D4,2022-08-01 00:00:00,Runners,17,5,6,5
D4,2022-08-01 00:00:00,Servers,17,7,14,12
D5,2022-08-01 00:00:00,Barback,17,1,2,2
D5,2022-08-01 00:00:00,Bartender,17,5,6,4
D5,2022-08-01 00:00:00,Expo,17,3,2,2
D5,2022-08-01 00:00:00,Hosts,17,4,7,7
D5,2022-08-01 00:00:00,Runners,17,3,6,6
D5,2022-08-01 00:00:00,Servers,17,7,10,12
D6,2022-08-01 00:00:00,Barback,17,1,0,1
D6,2022-08-01 00:00:00,Bartender,17,3,0,3
D6,2022-08-01 00:00:00,Expo,17,1,0,1
D6,2022-08-01 00:00:00,Hosts,17,3,0,5
D6,2022-08-01 00:00:00,Runners,17,1,0,5
D6,2022-08-01 00:00:00,Servers,17,7,0,7
D7,2022-08-01 00:00:00,Barback,17,2,1,1
D7,2022-08-01 00:00:00,Bartender,17,3,3,4
D7,2022-08-01 00:00:00,Expo,17,3,2,2
D7,2022-08-01 00:00:00,Hosts,17,4,6,5
D7,2022-08-01 00:00:00,Runners,17,3,7,6
D7,2022-08-01 00:00:00,Servers,17,6,10,6
D8,2022-08-01 00:00:00,Barback,17,1,1,0
D8,2022-08-01 00:00:00,Bartender,17,2,3,3
D8,2022-08-01 00:00:00,Expo,17,2,1,1
D8,2022-08-01 00:00:00,Hosts,17,7,6,5
D8,2022-08-01 00:00:00,Runners,17,3,5,4
D8,2022-08-01 00:00:00,Servers,17,11,11,9
D1,2022-08-01 00:00:00,Barback,18,2,2,3
D1,2022-08-01 00:00:00,Bartender,18,4,6,5
D1,2022-08-01 00:00:00,Expo,18,2,2,2
D1,2022-08-01 00:00:00,Hosts,18,9,11,11
D1,2022-08-01 00:00:00,Runners,18,9,9,10
D1,2022-08-01 00:00:00,Servers,18,14,19,18
D2,2022-08-01 00:00:00,Barback,18,1,2,2
D2,2022-08-01 00:00:00,Bartender,18,5,7,5
D2,2022-08-01 00:00:00,Expo,18,2,2,2
D2,2022-08-01 00:00:00,Hosts,18,7,7,8
D2,2022-08-01 00:00:00,Runners,18,5,5,6
D2,2022-08-01 00:00:00,Servers,18,11,13,15
D3,2022-08-01 00:00:00,Barback,18,2,3,3
D3,2022-08-01 00:00:00,Bartender,18,6,8,6
D3,2022-08-01 00:00:00,Expo,18,3,2,2
D3,2022-08-01 00:00:00,Hosts,18,7,11,11
D3,2022-08-01 00:00:00,Runners,18,3,9,11
D3,2022-08-01 00:00:00,Servers,18,16,16,16
D4,2022-08-01 00:00:00,Barback,18,2,2,2
D4,2022-08-01 00:00:00,Bartender,18,3,6,5
D4,2022-08-01 00:00:00,Expo,18,2,2,2
D4,2022-08-01 00:00:00,Hosts,18,9,10,5
D4,2022-08-01 00:00:00,Runners,18,6,6,5
D4,2022-08-01 00:00:00,Servers,18,10,14,13
D5,2022-08-01 00:00:00,Barback,18,1,2,2
D5,2022-08-01 00:00:00,Bartender,18,7,6,5
D5,2022-08-01 00:00:00,Expo,18,3,2,2
D5,2022-08-01 00:00:00,Hosts,18,6,7,8
D5,2022-08-01 00:00:00,Runners,18,5,6,6
D5,2022-08-01 00:00:00,Servers,18,11,10,13
D6,2022-08-01 00:00:00,Barback,18,1,0,2
D6,2022-08-01 00:00:00,Bartender,18,4,0,4
D6,2022-08-01 00:00:00,Expo,18,2,0,2
D6,2022-08-01 00:00:00,Hosts,18,5,0,8
D6,2022-08-01 00:00:00,Runners,18,4,0,6
D6,2022-08-01 00:00:00,Servers,18,10,0,11
D7,2022-08-01 00:00:00,Barback,18,2,2,2
D7,2022-08-01 00:00:00,Bartender,18,3,4,5
D7,2022-08-01 00:00:00,Expo,18,3,2,2
D7,2022-08-01 00:00:00,Hosts,18,5,6,8
D7,2022-08-01 00:00:00,Runners,18,5,7,9
D7,2022-08-01 00:00:00,Servers,18,8,10,9
D8,2022-08-01 00:00:00,Barback,18,1,1,0
D8,2022-08-01 00:00:00,Bartender,18,3,3,3
D8,2022-08-01 00:00:00,Expo,18,2,1,1
D8,2022-08-01 00:00:00,Hosts,18,8,6,6
D8,2022-08-01 00:00:00,Runners,18,4,5,5
D8,2022-08-01 00:00:00,Servers,18,12,11,10
D1,2022-08-01 00:00:00,Barback,19,2,2,3
D1,2022-08-01 00:00:00,Bartender,19,4,6,5
D1,2022-08-01 00:00:00,Expo,19,2,2,2
D1,2022-08-01 00:00:00,Hosts,19,9,11,11
D1,2022-08-01 00:00:00,Runners,19,9,9,10
D1,2022-08-01 00:00:00,Servers,19,14,19,18
D2,2022-08-01 00:00:00,Barback,19,1,2,2
D2,2022-08-01 00:00:00,Bartender,19,5,7,5
D2,2022-08-01 00:00:00,Expo,19,2,2,2
D2,2022-08-01 00:00:00,Hosts,19,7,7,8
D2,2022-08-01 00:00:00,Runners,19,5,5,6
D2,2022-08-01 00:00:00,Servers,19,11,13,16
D3,2022-08-01 00:00:00,Barback,19,2,3,3
D3,2022-08-01 00:00:00,Bartender,19,6,8,6
D3,2022-08-01 00:00:00,Expo,19,3,2,2
D3,2022-08-01 00:00:00,Hosts,19,7,11,11
D3,2022-08-01 00:00:00,Runners,19,3,9,11
D3,2022-08-01 00:00:00,Servers,19,16,16,16
D4,2022-08-01 00:00:00,Barback,19,2,2,0
D4,2022-08-01 00:00:00,Bartender,19,3,6,0
D4,2022-08-01 00:00:00,Expo,19,2,2,0
D4,2022-08-01 00:00:00,Hosts,19,9,10,0
D4,2022-08-01 00:00:00,Runners,19,6,6,0
D4,2022-08-01 00:00:00,Servers,19,10,14,0
D5,2022-08-01 00:00:00,Barback,19,1,2,2
D5,2022-08-01 00:00:00,Bartender,19,7,6,5
D5,2022-08-01 00:00:00,Expo,19,3,2,2
D5,2022-08-01 00:00:00,Hosts,19,6,7,8
D5,2022-08-01 00:00:00,Runners,19,5,6,6
D5,2022-08-01 00:00:00,Servers,19,11,10,13
D6,2022-08-01 00:00:00,Barback,19,1,0,1
D6,2022-08-01 00:00:00,Bartender,19,4,0,4
D6,2022-08-01 00:00:00,Expo,19,2,0,2
D6,2022-08-01 00:00:00,Hosts,19,5,0,7
D6,2022-08-01 00:00:00,Runners,19,4,0,5
D6,2022-08-01 00:00:00,Servers,19,10,0,9
D7,2022-08-01 00:00:00,Barback,19,2,2,2
D7,2022-08-01 00:00:00,Bartender,19,3,4,5
D7,2022-08-01 00:00:00,Expo,19,3,2,2
D7,2022-08-01 00:00:00,Hosts,19,5,6,7
D7,2022-08-01 00:00:00,Runners,19,5,7,8
D7,2022-08-01 00:00:00,Servers,19,8,10,8
D8,2022-08-01 00:00:00,Barback,19,1,1,2
D8,2022-08-01 00:00:00,Bartender,19,3,3,4
D8,2022-08-01 00:00:00,Expo,19,2,1,2
D8,2022-08-01 00:00:00,Hosts,19,8,6,8
D8,2022-08-01 00:00:00,Runners,19,4,5,6
D8,2022-08-01 00:00:00,Servers,19,12,11,11
D1,2022-08-01 00:00:00,Barback,20,2,2,3
D1,2022-08-01 00:00:00,Bartender,20,4,6,5
D1,2022-08-01 00:00:00,Expo,20,2,2,2
D1,2022-08-01 00:00:00,Hosts,20,9,11,11
D1,2022-08-01 00:00:00,Runners,20,9,9,10
D1,2022-08-01 00:00:00,Servers,20,14,19,18
D2,2022-08-01 00:00:00,Barback,20,1,2,2
D2,2022-08-01 00:00:00,Bartender,20,5,7,5
D2,2022-08-01 00:00:00,Expo,20,2,2,2
D2,2022-08-01 00:00:00,Hosts,20,7,7,5
D2,2022-08-01 00:00:00,Runners,20,4,5,5
D2,2022-08-01 00:00:00,Servers,20,11,13,12
D3,2022-08-01 00:00:00,Barback,20,2,3,3
D3,2022-08-01 00:00:00,Bartender,20,6,8,6
D3,2022-08-01 00:00:00,Expo,20,3,2,2
D3,2022-08-01 00:00:00,Hosts,20,7,11,9
D3,2022-08-01 00:00:00,Runners,20,3,9,10
D3,2022-08-01 00:00:00,Servers,20,16,16,15
D4,2022-08-01 00:00:00,Barback,20,2,2,2
D4,2022-08-01 00:00:00,Bartender,20,3,6,5
D4,2022-08-01 00:00:00,Expo,20,2,2,2
D4,2022-08-01 00:00:00,Hosts,20,9,10,5
D4,2022-08-01 00:00:00,Runners,20,6,6,5
D4,2022-08-01 00:00:00,Servers,20,10,14,13
D5,2022-08-01 00:00:00,Barback,20,1,2,2
D5,2022-08-01 00:00:00,Bartender,20,7,6,5
D5,2022-08-01 00:00:00,Expo,20,3,2,2
D5,2022-08-01 00:00:00,Hosts,20,6,7,8
D5,2022-08-01 00:00:00,Runners,20,5,6,6
D5,2022-08-01 00:00:00,Servers,20,11,10,13
D6,2022-08-01 00:00:00,Barback,20,1,0,1
D6,2022-08-01 00:00:00,Bartender,20,4,0,4
D6,2022-08-01 00:00:00,Expo,20,2,0,2
D6,2022-08-01 00:00:00,Hosts,20,5,0,7
D6,2022-08-01 00:00:00,Runners,20,4,0,5
D6,2022-08-01 00:00:00,Servers,20,10,0,9
D7,2022-08-01 00:00:00,Barback,20,2,2,2
D7,2022-08-01 00:00:00,Bartender,20,3,4,4
D7,2022-08-01 00:00:00,Expo,20,3,2,2
D7,2022-08-01 00:00:00,Hosts,20,5,6,6
D7,2022-08-01 00:00:00,Runners,20,5,7,7
D7,2022-08-01 00:00:00,Servers,20,8,10,7
D8,2022-08-01 00:00:00,Barback,20,1,1,0
D8,2022-08-01 00:00:00,Bartender,20,3,3,3
D8,2022-08-01 00:00:00,Expo,20,2,1,1
D8,2022-08-01 00:00:00,Hosts,20,8,6,6
D8,2022-08-01 00:00:00,Runners,20,4,5,5
D8,2022-08-01 00:00:00,Servers,20,12,11,10
D1,2022-08-01 00:00:00,Barback,21,1,2,3
D1,2022-08-01 00:00:00,Bartender,21,3,6,5
D1,2022-08-01 00:00:00,Expo,21,2,2,2
D1,2022-08-01 00:00:00,Hosts,21,7,11,11
D1,2022-08-01 00:00:00,Runners,21,8,9,10
D1,2022-08-01 00:00:00,Servers,21,11,19,18
D2,2022-08-01 00:00:00,Barback,21,1,2,2
D2,2022-08-01 00:00:00,Bartender,21,4,7,5
D2,2022-08-01 00:00:00,Expo,21,2,2,2
D2,2022-08-01 00:00:00,Hosts,21,7,7,5
D2,2022-08-01 00:00:00,Runners,21,3,5,5
D2,2022-08-01 00:00:00,Servers,21,11,13,12
D3,2022-08-01 00:00:00,Barback,21,2,3,2
D3,2022-08-01 00:00:00,Bartender,21,5,8,5
D3,2022-08-01 00:00:00,Expo,21,3,2,2
D3,2022-08-01 00:00:00,Hosts,21,7,11,7
D3,2022-08-01 00:00:00,Runners,21,3,9,10
D3,2022-08-01 00:00:00,Servers,21,13,16,12
D4,2022-08-01 00:00:00,Barback,21,1,2,2
D4,2022-08-01 00:00:00,Bartender,21,3,6,5
D4,2022-08-01 00:00:00,Expo,21,2,2,2
D4,2022-08-01 00:00:00,Hosts,21,9,9,5
D4,2022-08-01 00:00:00,Runners,21,6,6,5
D4,2022-08-01 00:00:00,Servers,21,10,14,13
D5,2022-08-01 00:00:00,Barback,21,1,2,1
D5,2022-08-01 00:00:00,Bartender,21,5,6,3
D5,2022-08-01 00:00:00,Expo,21,2,2,2
D5,2022-08-01 00:00:00,Hosts,21,6,7,5
D5,2022-08-01 00:00:00,Runners,21,4,6,5
D5,2022-08-01 00:00:00,Servers,21,11,10,8
D6,2022-08-01 00:00:00,Barback,21,1,0,1
D6,2022-08-01 00:00:00,Bartender,21,4,0,4
D6,2022-08-01 00:00:00,Expo,21,2,0,2
D6,2022-08-01 00:00:00,Hosts,21,5,0,7
D6,2022-08-01 00:00:00,Runners,21,3,0,5
D6,2022-08-01 00:00:00,Servers,21,9,0,9
D7,2022-08-01 00:00:00,Barback,21,1,2,2
D7,2022-08-01 00:00:00,Bartender,21,2,4,4
D7,2022-08-01 00:00:00,Expo,21,3,2,2
D7,2022-08-01 00:00:00,Hosts,21,4,6,6
D7,2022-08-01 00:00:00,Runners,21,5,7,7
D7,2022-08-01 00:00:00,Servers,21,8,10,7
D8,2022-08-01 00:00:00,Barback,21,1,1,0
D8,2022-08-01 00:00:00,Bartender,21,3,3,3
D8,2022-08-01 00:00:00,Expo,21,2,1,1
D8,2022-08-01 00:00:00,Hosts,21,6,4,5
D8,2022-08-01 00:00:00,Runners,21,4,3,4
D8,2022-08-01 00:00:00,Servers,21,11,11,9
D1,2022-08-01 00:00:00,Barback,22,2,2,2
D1,2022-08-01 00:00:00,Bartender,22,4,6,4
D1,2022-08-01 00:00:00,Expo,22,2,2,2
D1,2022-08-01 00:00:00,Hosts,22,5,10,5
D1,2022-08-01 00:00:00,Runners,22,9,9,7
D1,2022-08-01 00:00:00,Servers,22,14,19,16
D2,2022-08-01 00:00:00,Barback,22,1,2,1
D2,2022-08-01 00:00:00,Bartender,22,3,6,3
D2,2022-08-01 00:00:00,Expo,22,1,2,1
D2,2022-08-01 00:00:00,Hosts,22,2,2,3
D2,2022-08-01 00:00:00,Runners,22,4,3,3
D2,2022-08-01 00:00:00,Servers,22,11,13,6
D3,2022-08-01 00:00:00,Barback,22,1,3,1
D3,2022-08-01 00:00:00,Bartender,22,5,5,3
D3,2022-08-01 00:00:00,Expo,22,3,2,2
D3,2022-08-01 00:00:00,Hosts,22,2,3,5
D3,2022-08-01 00:00:00,Runners,22,3,8,6
D3,2022-08-01 00:00:00,Servers,22,16,16,9
D4,2022-08-01 00:00:00,Barback,22,1,2,1
D4,2022-08-01 00:00:00,Bartender,22,3,5,3
D4,2022-08-01 00:00:00,Expo,22,2,2,2
D4,2022-08-01 00:00:00,Hosts,22,6,3,4
D4,2022-08-01 00:00:00,Runners,22,6,4,4
D4,2022-08-01 00:00:00,Servers,22,10,14,10
D5,2022-08-01 00:00:00,Barback,22,1,2,0
D5,2022-08-01 00:00:00,Bartender,22,6,5,2
D5,2022-08-01 00:00:00,Expo,22,3,1,1
D5,2022-08-01 00:00:00,Hosts,22,5,5,3
D5,2022-08-01 00:00:00,Runners,22,4,4,3
D5,2022-08-01 00:00:00,Servers,22,11,9,4
D6,2022-08-01 00:00:00,Barback,22,1,0,1
D6,2022-08-01 00:00:00,Bartender,22,4,0,3
D6,2022-08-01 00:00:00,Expo,22,1,0,1
D6,2022-08-01 00:00:00,Hosts,22,2,0,2
D6,2022-08-01 00:00:00,Runners,22,2,0,4
D6,2022-08-01 00:00:00,Servers,22,10,0,6
D7,2022-08-01 00:00:00,Barback,22,2,2,0
D7,2022-08-01 00:00:00,Bartender,22,2,4,3
D7,2022-08-01 00:00:00,Expo,22,2,1,1
D7,2022-08-01 00:00:00,Hosts,22,2,3,3
D7,2022-08-01 00:00:00,Runners,22,5,6,4
D7,2022-08-01 00:00:00,Servers,22,8,6,4
D8,2022-08-01 00:00:00,Barback,22,1,1,0
D8,2022-08-01 00:00:00,Bartender,22,3,2,2
D8,2022-08-01 00:00:00,Expo,22,1,1,1
D8,2022-08-01 00:00:00,Hosts,22,4,2,3
D8,2022-08-01 00:00:00,Runners,22,3,3,3
D8,2022-08-01 00:00:00,Servers,22,6,9,4
D1,2022-08-01 00:00:00,Barback,23,2,2,1
D1,2022-08-01 00:00:00,Bartender,23,4,6,2
D1,2022-08-01 00:00:00,Expo,23,1,2,1
D1,2022-08-01 00:00:00,Hosts,23,1,10,1
D1,2022-08-01 00:00:00,Runners,23,4,9,4
D1,2022-08-01 00:00:00,Servers,23,13,19,9
D2,2022-08-01 00:00:00,Barback,23,1,2,1
D2,2022-08-01 00:00:00,Bartender,23,3,6,1
D2,2022-08-01 00:00:00,Expo,23,,2,1
D2,2022-08-01 00:00:00,Hosts,23,1,2,1
D2,2022-08-01 00:00:00,Runners,23,2,3,1
D2,2022-08-01 00:00:00,Servers,23,8,13,2
D3,2022-08-01 00:00:00,Barback,23,1,3,1
D3,2022-08-01 00:00:00,Bartender,23,5,5,2
D3,2022-08-01 00:00:00,Expo,23,1,2,1
D3,2022-08-01 00:00:00,Hosts,23,1,3,1
D3,2022-08-01 00:00:00,Runners,23,3,8,1
D3,2022-08-01 00:00:00,Servers,23,14,16,3
D4,2022-08-01 00:00:00,Barback,23,1,2,0
D4,2022-08-01 00:00:00,Bartender,23,2,5,1
D4,2022-08-01 00:00:00,Expo,23,1,2,1
D4,2022-08-01 00:00:00,Hosts,23,1,3,0
D4,2022-08-01 00:00:00,Runners,23,4,4,1
D4,2022-08-01 00:00:00,Servers,23,7,14,1
D5,2022-08-01 00:00:00,Barback,23,1,2,
D5,2022-08-01 00:00:00,Bartender,23,6,5,
D5,2022-08-01 00:00:00,Expo,23,1,1,
D5,2022-08-01 00:00:00,Hosts,23,2,5,
D5,2022-08-01 00:00:00,Runners,23,1,4,
D5,2022-08-01 00:00:00,Servers,23,10,9,
D6,2022-08-01 00:00:00,Barback,23,1,0,0
D6,2022-08-01 00:00:00,Bartender,23,3,0,1
D6,2022-08-01 00:00:00,Expo,23,1,0,1
D6,2022-08-01 00:00:00,Hosts,23,1,0,1
D6,2022-08-01 00:00:00,Runners,23,2,0,1
D6,2022-08-01 00:00:00,Servers,23,5,0,1
D7,2022-08-01 00:00:00,Barback,23,2,2,0
D7,2022-08-01 00:00:00,Bartender,23,2,4,1
D7,2022-08-01 00:00:00,Expo,23,0,1,1
D7,2022-08-01 00:00:00,Hosts,23,0,3,1
D7,2022-08-01 00:00:00,Runners,23,,6,1
D7,2022-08-01 00:00:00,Servers,23,6,6,1
D8,2022-08-01 00:00:00,Barback,23,1,1,0
D8,2022-08-01 00:00:00,Bartender,23,2,2,1
D8,2022-08-01 00:00:00,Expo,23,1,1,1
D8,2022-08-01 00:00:00,Hosts,23,1,2,2
D8,2022-08-01 00:00:00,Runners,23,3,3,1
D8,2022-08-01 00:00:00,Servers,23,6,9,1
D1,2022-08-02 00:00:00,Barback,7,,1,
D1,2022-08-02 00:00:00,Bartender,7,2,2,
D1,2022-08-02 00:00:00,Expo,7,1,1,
D1,2022-08-02 00:00:00,Hosts,7,,1,
D1,2022-08-02 00:00:00,Runners,7,,2,
D1,2022-08-02 00:00:00,Servers,7,2,3,
D2,2022-08-02 00:00:00,Barback,7,1,1,
D2,2022-08-02 00:00:00,Bartender,7,2,4,
D2,2022-08-02 00:00:00,Expo,7,1,1,
D2,2022-08-02 00:00:00,Hosts,7,1,1,
D2,2022-08-02 00:00:00,Runners,7,0,1,
D2,2022-08-02 00:00:00,Servers,7,1,1,
D3,2022-08-02 00:00:00,Barback,7,2,2,
D3,2022-08-02 00:00:00,Bartender,7,3,2,
D3,2022-08-02 00:00:00,Expo,7,1,1,
D3,2022-08-02 00:00:00,Hosts,7,2,1,
D3,2022-08-02 00:00:00,Runners,7,1,1,
D3,2022-08-02 00:00:00,Servers,7,2,4,
D4,2022-08-02 00:00:00,Barback,7,1,1,
D4,2022-08-02 00:00:00,Bartender,7,1,2,
D4,2022-08-02 00:00:00,Expo,7,0,0,
D4,2022-08-02 00:00:00,Hosts,7,0,1,
D4,2022-08-02 00:00:00,Runners,7,0,0,
D4,2022-08-02 00:00:00,Servers,7,0,0,
D5,2022-08-02 00:00:00,Barback,7,1,0,0
D5,2022-08-02 00:00:00,Bartender,7,,2,1
D5,2022-08-02 00:00:00,Expo,7,1,1,0
D5,2022-08-02 00:00:00,Hosts,7,0,0,1
D5,2022-08-02 00:00:00,Runners,7,1,1,1
D5,2022-08-02 00:00:00,Servers,7,,0,1
D6,2022-08-02 00:00:00,Barback,7,0,0,
D6,2022-08-02 00:00:00,Bartender,7,1,0,
D6,2022-08-02 00:00:00,Expo,7,1,0,
D6,2022-08-02 00:00:00,Hosts,7,0,0,
D6,2022-08-02 00:00:00,Runners,7,1,0,
D6,2022-08-02 00:00:00,Servers,7,2,0,
D7,2022-08-02 00:00:00,Barback,7,,0,
D7,2022-08-02 00:00:00,Bartender,7,1,2,
D7,2022-08-02 00:00:00,Expo,7,0,1,
D7,2022-08-02 00:00:00,Hosts,7,1,1,
D7,2022-08-02 00:00:00,Runners,7,,1,
D7,2022-08-02 00:00:00,Servers,7,1,1,
D8,2022-08-02 00:00:00,Barback,7,,1,
D8,2022-08-02 00:00:00,Bartender,7,2,2,
D8,2022-08-02 00:00:00,Expo,7,1,1,
D8,2022-08-02 00:00:00,Hosts,7,1,1,
D8,2022-08-02 00:00:00,Runners,7,1,1,
D8,2022-08-02 00:00:00,Servers,7,2,2,
D1,2022-08-02 00:00:00,Barback,8,1,2,2
D1,2022-08-02 00:00:00,Bartender,8,2,2,2
D1,2022-08-02 00:00:00,Expo,8,1,2,1
D1,2022-08-02 00:00:00,Hosts,8,3,3,3
D1,2022-08-02 00:00:00,Runners,8,2,4,4
D1,2022-08-02 00:00:00,Servers,8,3,11,7
D2,2022-08-02 00:00:00,Barback,8,1,,
D2,2022-08-02 00:00:00,Bartender,8,3,,
D2,2022-08-02 00:00:00,Expo,8,1,,
D2,2022-08-02 00:00:00,Hosts,8,2,2,2
D2,2022-08-02 00:00:00,Runners,8,2,2,1
D2,2022-08-02 00:00:00,Servers,8,4,9,3
D3,2022-08-02 00:00:00,Barback,8,2,,
D3,2022-08-02 00:00:00,Bartender,8,3,,
D3,2022-08-02 00:00:00,Expo,8,1,,
D3,2022-08-02 00:00:00,Hosts,8,2,4,3
D3,2022-08-02 00:00:00,Runners,8,2,4,2
D3,2022-08-02 00:00:00,Servers,8,5,10,4
D4,2022-08-02 00:00:00,Barback,8,1,,
D4,2022-08-02 00:00:00,Bartender,8,3,,
D4,2022-08-02 00:00:00,Expo,8,2,,
D4,2022-08-02 00:00:00,Hosts,8,2,3,3
D4,2022-08-02 00:00:00,Runners,8,1,2,2
D4,2022-08-02 00:00:00,Servers,8,6,6,5
D5,2022-08-02 00:00:00,Barback,8,1,,
D5,2022-08-02 00:00:00,Bartender,8,3,,
D5,2022-08-02 00:00:00,Expo,8,1,,
D5,2022-08-02 00:00:00,Hosts,8,3,2,3
D5,2022-08-02 00:00:00,Runners,8,3,3,3
D5,2022-08-02 00:00:00,Servers,8,3,3,4
D6,2022-08-02 00:00:00,Barback,8,0,,
D6,2022-08-02 00:00:00,Bartender,8,2,,
D6,2022-08-02 00:00:00,Expo,8,1,,
D6,2022-08-02 00:00:00,Hosts,8,1,0,2
D6,2022-08-02 00:00:00,Runners,8,1,0,1
D6,2022-08-02 00:00:00,Servers,8,3,0,1
D7,2022-08-02 00:00:00,Barback,8,1,,
D7,2022-08-02 00:00:00,Bartender,8,2,,
D7,2022-08-02 00:00:00,Expo,8,1,,
D7,2022-08-02 00:00:00,Hosts,8,2,2,2
D7,2022-08-02 00:00:00,Runners,8,,2,1
D7,2022-08-02 00:00:00,Servers,8,2,2,1
D8,2022-08-02 00:00:00,Bartender,8,2,,
D8,2022-08-02 00:00:00,Expo,8,1,,
D8,2022-08-02 00:00:00,Hosts,8,2,2,2
D8,2022-08-02 00:00:00,Runners,8,2,2,1
D8,2022-08-02 00:00:00,Servers,8,5,2,1
D1,2022-08-02 00:00:00,Barback,9,1,2,3
D1,2022-08-02 00:00:00,Bartender,9,3,3,2
D1,2022-08-02 00:00:00,Expo,9,1,2,1
D1,2022-08-02 00:00:00,Hosts,9,4,4,5
D1,2022-08-02 00:00:00,Runners,9,4,5,5
D1,2022-08-02 00:00:00,Servers,9,8,11,11
D2,2022-08-02 00:00:00,Barback,9,1,2,2
D2,2022-08-02 00:00:00,Bartender,9,5,6,2
D2,2022-08-02 00:00:00,Expo,9,1,1,1
D2,2022-08-02 00:00:00,Hosts,9,2,,
D2,2022-08-02 00:00:00,Runners,9,3,0,0
D2,2022-08-02 00:00:00,Servers,9,4,,
D3,2022-08-02 00:00:00,Barback,9,2,3,2
D3,2022-08-02 00:00:00,Bartender,9,3,2,3
D3,2022-08-02 00:00:00,Expo,9,1,1,1
D3,2022-08-02 00:00:00,Hosts,9,4,,
D3,2022-08-02 00:00:00,Runners,9,2,0,0
D3,2022-08-02 00:00:00,Servers,9,5,,
D4,2022-08-02 00:00:00,Barback,9,1,1,0
D4,2022-08-02 00:00:00,Bartender,9,3,2,2
D4,2022-08-02 00:00:00,Expo,9,2,1,1
D4,2022-08-02 00:00:00,Hosts,9,2,,
D4,2022-08-02 00:00:00,Runners,9,2,0,0
D4,2022-08-02 00:00:00,Servers,9,6,,
D5,2022-08-02 00:00:00,Barback,9,1,1,1
D5,2022-08-02 00:00:00,Bartender,9,3,3,2
D5,2022-08-02 00:00:00,Expo,9,1,1,1
D5,2022-08-02 00:00:00,Hosts,9,4,,
D5,2022-08-02 00:00:00,Runners,9,3,0,1
D5,2022-08-02 00:00:00,Servers,9,8,,
D6,2022-08-02 00:00:00,Barback,9,1,0,0
D6,2022-08-02 00:00:00,Bartender,9,2,0,2
D6,2022-08-02 00:00:00,Expo,9,1,0,1
D6,2022-08-02 00:00:00,Hosts,9,1,,
D6,2022-08-02 00:00:00,Runners,9,1,0,0
D6,2022-08-02 00:00:00,Servers,9,3,,
D7,2022-08-02 00:00:00,Barback,9,2,1,0
D7,2022-08-02 00:00:00,Bartender,9,2,2,1
D7,2022-08-02 00:00:00,Expo,9,1,2,1
D7,2022-08-02 00:00:00,Hosts,9,3,,
D7,2022-08-02 00:00:00,Runners,9,1,0,0
D7,2022-08-02 00:00:00,Servers,9,2,,
D8,2022-08-02 00:00:00,Barback,9,,1,1
D8,2022-08-02 00:00:00,Bartender,9,2,2,1
D8,2022-08-02 00:00:00,Expo,9,1,1,1
D8,2022-08-02 00:00:00,Hosts,9,3,,
D8,2022-08-02 00:00:00,Runners,9,3,0,0
D8,2022-08-02 00:00:00,Servers,9,6,,
D1,2022-08-02 00:00:00,Barback,10,1,2,3
D1,2022-08-02 00:00:00,Bartender,10,3,3,2
D1,2022-08-02 00:00:00,Expo,10,1,2,1
D1,2022-08-02 00:00:00,Hosts,10,5,4,5
D1,2022-08-02 00:00:00,Runners,10,7,5,5
D1,2022-08-02 00:00:00,Servers,10,10,12,11
D2,2022-08-02 00:00:00,Barback,10,1,2,2
D2,2022-08-02 00:00:00,Bartender,10,5,6,2
D2,2022-08-02 00:00:00,Expo,10,2,2,1
D2,2022-08-02 00:00:00,Hosts,10,3,3,3
D2,2022-08-02 00:00:00,Runners,10,5,4,3
D2,2022-08-02 00:00:00,Servers,10,4,10,4
D3,2022-08-02 00:00:00,Barback,10,2,3,2
D3,2022-08-02 00:00:00,Bartender,10,4,3,4
D3,2022-08-02 00:00:00,Expo,10,1,1,1
D3,2022-08-02 00:00:00,Hosts,10,7,7,5
D3,2022-08-02 00:00:00,Runners,10,4,5,4
D3,2022-08-02 00:00:00,Servers,10,6,11,6
D4,2022-08-02 00:00:00,Barback,10,2,2,1
D4,2022-08-02 00:00:00,Bartender,10,6,2,2
D4,2022-08-02 00:00:00,Expo,10,3,1,1
D4,2022-08-02 00:00:00,Hosts,10,2,3,2
D4,2022-08-02 00:00:00,Runners,10,3,3,2
D4,2022-08-02 00:00:00,Servers,10,6,6,4
D5,2022-08-02 00:00:00,Barback,10,1,1,0
D5,2022-08-02 00:00:00,Bartender,10,3,3,0
D5,2022-08-02 00:00:00,Expo,10,2,1,0
D5,2022-08-02 00:00:00,Hosts,10,6,5,0
D5,2022-08-02 00:00:00,Runners,10,3,6,0
D5,2022-08-02 00:00:00,Servers,10,10,9,0
D6,2022-08-02 00:00:00,Barback,10,1,0,0
D6,2022-08-02 00:00:00,Bartender,10,2,0,2
D6,2022-08-02 00:00:00,Expo,10,1,0,1
D6,2022-08-02 00:00:00,Hosts,10,2,0,3
